Date,Open,High,Low,Close,Adj Close,Volume,Peak,DD,MDD,MDD(6°³¿ùÆò±Õ)
2022-01-04,2991.969971,2995.25,2973.080078,2989.23999,2989.23999,621200,2989.23999,0.0,0.0,0.0
2022-01-05,2984.050049,2986.199951,2936.72998,2953.969971,2953.969971,786900,2989.23999,-0.011798992090962912,-0.011798992090962912,-0.005899496045481456
2022-01-06,2925.399902,2952.540039,2915.379883,2920.530029,2920.530029,785500,2989.23999,-0.022985762678760402,-0.022985762678760402,-0.011594918256574438
2022-01-07,2933.780029,2959.030029,2933.100098,2954.889893,2954.889893,545800,2989.23999,-0.011491247646529756,-0.022985762678760402,-0.014442629362120929
2022-01-10,2947.370117,2951.120117,2910.899902,2926.719971,2926.719971,477000,2989.23999,-0.02091502161390535,-0.022985762678760402,-0.016151256025448823
2022-01-11,2930.929932,2943.570068,2909.820068,2927.379883,2927.379883,565800,2989.23999,-0.02069425914511469,-0.022985762678760402,-0.01729034046766742
2022-01-12,2950.780029,2972.580078,2950.310059,2972.47998,2972.47998,519000,2989.23999,-0.00560677966843337,-0.022985762678760402,-0.018103972212109274
2022-01-13,2979.909912,2982.139893,2958.389893,2962.090088,2962.090088,604600,2989.23999,-0.009082543419339228,-0.022985762678760402,-0.018714196020440665
2022-01-14,2937.610107,2944.969971,2914.72998,2921.919922,2921.919922,532300,2989.23999,-0.02252079733484358,-0.022985762678760402,-0.019188814538031746
2022-01-17,2918.550049,2919.669922,2875.97998,2890.100098,2890.100098,592900,2989.23999,-0.03316558467425035,-0.03316558467425035,-0.020586491551653607
2022-01-18,2898.97998,2902.790039,2857.26001,2864.23999,2864.23999,553700,2989.23999,-0.04181664918780914,-0.04181664918780914,-0.0225165058822132
2022-01-19,2840.340088,2871.790039,2832.179932,2842.280029,2842.280029,463400,2989.23999,-0.0491629850703289,-0.0491629850703289,-0.024737045814556175
2022-01-20,2842.280029,2862.699951,2830.969971,2862.679932,2862.679932,395400,2989.23999,-0.04233854037259821,-0.0491629850703289,-0.026615964218846384
2022-01-21,2837.48999,2847.949951,2817.110107,2834.290039,2834.290039,532500,2989.23999,-0.051835901941081675,-0.051835901941081675,-0.028417388341863192
2022-01-24,2823.76001,2828.110107,2780.679932,2792.0,2792.0,473600,2989.23999,-0.06598332374109583,-0.06598332374109583,-0.03092178403514537
2022-01-25,2786.409912,2789.620117,2703.98999,2720.389893,2720.389893,639400,2989.23999,-0.08993928152285957,-0.08993928152285957,-0.034610377628127506
2022-01-26,2729.75,2744.139893,2708.100098,2709.23999,2709.23999,471800,2989.23999,-0.09366929418069236,-0.09366929418069236,-0.038084431542984264
2022-01-27,2709.23999,2722.860107,2614.48999,2614.48999,2614.48999,487100,2989.23999,-0.12536631426505174,-0.12536631426505174,-0.04293342502754357
2022-01-28,2617.870117,2668.590088,2591.530029,2663.340088,2663.340088,433700,2989.23999,-0.10902433497820296,-0.12536631426505174,-0.04727199814530716
2022-02-03,2706.340088,2735.340088,2702.780029,2707.820068,2707.820068,435300,2989.23999,-0.09414430522187678,-0.12536631426505174,-0.05117671395129438
2022-02-04,2714.830078,2751.800049,2712.870117,2750.26001,2750.26001,535900,2989.23999,-0.07994673589255707,-0.12536631426505174,-0.0547095520614733
2022-02-07,2750.699951,2750.699951,2718.939941,2745.060059,2745.060059,417600,2989.23999,-0.08168629210664347,-0.12536631426505174,-0.05792122307072687
2022-02-08,2767.76001,2779.850098,2726.719971,2746.469971,2746.469971,559600,2989.23999,-0.08121462974272597,-0.12536631426505174,-0.060853618340045344
2022-02-09,2772.629883,2773.379883,2753.51001,2768.850098,2768.850098,538700,2989.23999,-0.0737277343864251,-0.12536631426505174,-0.06354164733692061
2022-02-10,2787.439941,2788.27002,2761.76001,2771.929932,2771.929932,509300,2989.23999,-0.07269742768294762,-0.12536631426505174,-0.06601463401404585
2022-02-11,2739.139893,2766.699951,2735.080078,2747.709961,2747.709961,480300,2989.23999,-0.08079981192811492,-0.12536631426505174,-0.06829739094677685
2022-02-14,2715.100098,2724.719971,2688.23999,2704.47998,2704.47998,616000,2989.23999,-0.09526167552709608,-0.12536631426505174,-0.07041105477337962
2022-02-15,2712.449951,2716.449951,2665.469971,2676.540039,2676.540039,588700,2989.23999,-0.10460851321609677,-0.12536631426505174,-0.07237374261236791
2022-02-16,2719.610107,2730.429932,2711.340088,2729.679932,2729.679932,422100,2989.23999,-0.08683145510842705,-0.12536631426505174,-0.07420107266935701
2022-02-17,2735.110107,2770.659912,2711.98999,2744.090088,2744.090088,611000,2989.23999,-0.08201077960287828,-0.12536631426505174,-0.07590658072254683
2022-02-18,2714.52002,2747.080078,2711.879883,2744.52002,2744.52002,512900,2989.23999,-0.08186695307792935,-0.12536631426505174,-0.07750205599811151
2022-02-21,2706.649902,2746.620117,2694.899902,2743.800049,2743.800049,495000,2989.23999,-0.08210780727578859,-0.12536631426505174,-0.0789978140689534
2022-02-22,2705.080078,2721.840088,2690.090088,2706.790039,2706.790039,648100,2989.23999,-0.094488884112647,-0.12536631426505174,-0.08040292013550182
2022-02-23,2727.429932,2729.560059,2705.310059,2719.530029,2719.530029,537700,2989.23999,-0.09022693457275743,-0.12536631426505174,-0.081725372904018
2022-02-24,2689.280029,2694.550049,2642.629883,2648.800049,2648.800049,925900,2989.23999,-0.11388846065852343,-0.12536631426505174,-0.08297225694290468
2022-02-25,2678.469971,2694.810059,2665.959961,2676.76001,2676.76001,664100,2989.23999,-0.1045349256149889,-0.12536631426505174,-0.08414986964629764
2022-02-28,2663.0,2699.179932,2658.25,2699.179932,2699.179932,613300,2989.23999,-0.0970347175102525,-0.12536631426505174,-0.08526382760896668
2022-03-02,2698.310059,2716.459961,2692.23999,2703.52002,2703.52002,527800,2989.23999,-0.09558281401153079,-0.12536631426505174,-0.08631915620517945
2022-03-03,2729.860107,2748.209961,2726.350098,2747.080078,2747.080078,614300,2989.23999,-0.08101052869963787,-0.12536631426505174,-0.08732036538620182
2022-03-04,2736.580078,2736.580078,2702.340088,2713.429932,2713.429932,765300,2989.23999,-0.09226761950284224,-0.12536631426505174,-0.08827151410817306
2022-03-07,2680.169922,2680.169922,2644.100098,2651.310059,2651.310059,571300,2989.23999,-0.11304877899750032,-0.12536631426505174,-0.08917626533151156
2022-03-08,2617.330078,2647.179932,2605.810059,2622.399902,2622.399902,540100,2989.23999,-0.1227201861433681,-0.12536631426505174,-0.09003793316326252
2022-03-10,2660.860107,2682.790039,2660.860107,2680.320068,2680.320068,613500,2989.23999,-0.10334396804319479,-0.12536631426505174,-0.09085952342144367
2022-03-11,2665.949951,2672.620117,2647.280029,2661.280029,2661.280029,796500,2989.23999,-0.10971349309427647,-0.12536631426505174,-0.0916437686678893
2022-03-14,2654.929932,2661.76001,2633.310059,2645.649902,2645.649902,635900,2989.23999,-0.11494228939443563,-0.12536631426505174,-0.09239315857004847
2022-03-15,2630.310059,2641.969971,2615.080078,2621.530029,2621.530029,603700,2989.23999,-0.12301118753599971,-0.12536631426505174,-0.09310996630254854
2022-03-16,2649.850098,2659.899902,2630.030029,2659.22998,2659.22998,736000,2989.23999,-0.11039930253308294,-0.12536631426505174,-0.09379627157834648
2022-03-17,2703.27002,2714.0,2694.51001,2694.51001,2694.51001,545500,2989.23999,-0.09859696143031993,-0.12536631426505174,-0.09445398080098617
2022-03-18,2695.639893,2708.159912,2688.709961,2707.02002,2707.02002,643500,2989.23999,-0.09441194783427209,-0.12536631426505174,-0.09508484474923241
2022-03-21,2717.810059,2717.810059,2683.689941,2686.050049,2686.050049,502000,2989.23999,-0.10142709920055637,-0.12536631426505174,-0.0956904741395488
2022-03-22,2686.679932,2712.139893,2686.580078,2710.0,2710.0,489100,2989.23999,-0.09341504560829861,-0.12536631426505174,-0.0962723533576959
2022-03-23,2727.120117,2742.27002,2720.830078,2735.050049,2735.050049,883000,2989.23999,-0.08503497271893523,-0.12536631426505174,-0.09683185260591429
2022-03-24,2716.25,2729.659912,2705.139893,2729.659912,2729.659912,959600,2989.23999,-0.086838152462961,-0.12536631426505174,-0.09737023867495462
2022-03-25,2740.830078,2740.949951,2722.360107,2729.97998,2729.97998,599800,2989.23999,-0.08673107909278299,-0.12536631426505174,-0.09788868451921567
2022-03-28,2721.219971,2737.459961,2707.73999,2729.560059,2729.560059,768000,2989.23999,-0.08687155660593182,-0.12536631426505174,-0.09838827778732179
2022-03-29,2745.620117,2754.179932,2733.219971,2741.070068,2741.070068,726700,2989.23999,-0.08302107653791957,-0.12536631426505174,-0.09887002843870983
2022-03-30,2758.310059,2760.600098,2740.02002,2746.73999,2746.73999,837800,2989.23999,-0.08112429942434962,-0.12536631426505174,-0.09933487555847022
2022-03-31,2743.23999,2765.199951,2743.199951,2757.649902,2757.649902,1029500,2989.23999,-0.07747457172215866,-0.12536631426505174,-0.09978369346720437
2022-04-01,2745.850098,2745.850098,2729.679932,2739.850098,2739.850098,1305000,2989.23999,-0.08342919699799689,-0.12536631426505174,-0.10021729720954077
2022-04-04,2729.860107,2758.379883,2722.449951,2757.899902,2757.899902,1022500,2989.23999,-0.07739093842378308,-0.12536631426505174,-0.10063644749379928
2022-04-05,2765.5,2769.179932,2750.5,2759.199951,2759.199951,1605600,2989.23999,-0.07695602888010344,-0.12536631426505174,-0.10104185514578704
2022-04-06,2739.070068,2747.850098,2730.659912,2735.030029,2735.030029,1321300,2989.23999,-0.08504167007346908,-0.12536631426505174,-0.10143418513158162
2022-04-07,2714.699951,2718.5,2693.360107,2695.860107,2695.860107,998200,2989.23999,-0.09814530916937192,-0.12536631426505174,-0.10181406019719226
2022-04-08,2706.639893,2712.0,2685.52002,2700.389893,2700.389893,948000,2989.23999,-0.09662994539290903,-0.12536631426505174,-0.10218206416700257
2022-04-11,2687.540039,2711.02002,2683.959961,2693.100098,2693.100098,742100,2989.23999,-0.09906862379423742,-0.12536631426505174,-0.10253874493774179
2022-04-12,2674.169922,2685.080078,2658.399902,2666.76001,2666.76001,870000,2989.23999,-0.10788025755001363,-0.12536631426505174,-0.10288461720027679
2022-04-13,2677.530029,2717.629883,2672.600098,2716.48999,2716.48999,732000,2989.23999,-0.0912439285277995,-0.12536631426505174,-0.10322016491766148
2022-04-14,2719.340088,2720.300049,2702.610107,2716.709961,2716.709961,664800,2989.23999,-0.09117034092669152,-0.12536631426505174,-0.10354584358453486
2022-04-15,2695.52002,2705.409912,2685.01001,2696.060059,2696.060059,693700,2989.23999,-0.09807841858826472,-0.12536631426505174,-0.1038620822900496
2022-04-18,2685.040039,2701.110107,2681.370117,2693.209961,2693.209961,1024600,2989.23999,-0.09903187097399968,-0.12536631426505174,-0.1041692856039782
2022-04-19,2707.76001,2723.97998,2705.320068,2718.889893,2718.889893,1256100,2989.23999,-0.09044108131311335,-0.12536631426505174,-0.10446783530342994
2022-04-20,2718.48999,2724.459961,2702.840088,2718.689941,2718.689941,1735700,2989.23999,-0.09050797189422044,-0.12536631426505174,-0.1047580919556747
2022-04-21,2725.709961,2737.540039,2725.040039,2728.209961,2728.209961,1002600,2989.23999,-0.08732320920141312,-0.12536631426505174,-0.10504039637087165
2022-04-22,2704.719971,2708.580078,2690.47998,2704.709961,2704.709961,1239400,2989.23999,-0.09518473924872117,-0.12536631426505174,-0.1053150709370092
2022-04-25,2676.669922,2680.350098,2657.040039,2657.129883,2657.129883,1017600,2989.23999,-0.1111018546891579,-0.12536631426505174,-0.10558242084804977
2022-04-26,2674.0,2678.050049,2663.830078,2668.310059,2668.310059,889600,2989.23999,-0.1073617147079583,-0.12536631426505174,-0.10584273523511559
2022-04-27,2630.580078,2641.820068,2615.5,2639.060059,2639.060059,1071800,2989.23999,-0.11714681061790566,-0.12536631426505174,-0.10609628820953036
2022-04-28,2656.540039,2667.48999,2638.370117,2667.48999,2667.48999,898900,2989.23999,-0.10763605500942064,-0.12536631426505174,-0.10634333982562677
2022-04-29,2669.179932,2696.100098,2664.060059,2695.050049,2695.050049,975000,2989.23999,-0.09841630045903405,-0.12536631426505174,-0.10658413697042961
2022-05-02,2669.209961,2689.909912,2667.850098,2687.449951,2687.449951,873400,2989.23999,-0.1009587855139058,-0.12536631426505174,-0.10681891418661241
2022-05-03,2690.159912,2702.100098,2680.459961,2680.459961,2680.459961,883100,2989.23999,-0.10329716919115617,-0.12536631426505174,-0.10704789443449436
2022-05-04,2690.449951,2696.030029,2667.22998,2677.570068,2677.570068,1180500,2989.23999,-0.10426393432532666,-0.12536631426505174,-0.10727128979828165
2022-05-06,2650.889893,2652.51001,2635.969971,2644.51001,2644.51001,1333600,2989.23999,-0.11532362110544359,-0.12536631426505174,-0.10748930214125478
2022-05-10,2590.129883,2602.75,2553.01001,2596.560059,2596.560059,840900,2989.23999,-0.13136447134176077,-0.13136447134176077,-0.10777353034602272
2022-05-11,2586.52002,2599.110107,2579.090088,2592.27002,2592.27002,679300,2989.23999,-0.13279963178868093,-0.13279963178868093,-0.10806795506887752
2022-05-12,2569.5,2591.570068,2546.800049,2550.080078,2550.080078,899900,2989.23999,-0.14691356781962495,-0.14691356781962495,-0.10851964824039784
2022-05-13,2570.01001,2605.840088,2565.959961,2604.23999,2604.23999,788300,2989.23999,-0.12879527949845204,-0.14691356781962495,-0.10896095766084872
2022-05-16,2624.689941,2629.199951,2593.610107,2596.580078,2596.580078,780000,2989.23999,-0.13135777432176,-0.14691356781962495,-0.10939223732174391
2022-05-17,2603.580078,2621.840088,2603.580078,2620.439941,2620.439941,873000,2989.23999,-0.1233758581558384,-0.14691356781962495,-0.10981382530486615
2022-05-18,2634.75,2644.129883,2618.0,2625.97998,2625.97998,869300,2989.23999,-0.12152253121704026,-0.14691356781962495,-0.11022604466614126
2022-05-19,2576.23999,2597.790039,2568.540039,2592.340088,2592.340088,676900,2989.23999,-0.1327761917168786,-0.14691356781962495,-0.11062920426123449
2022-05-20,2605.780029,2641.679932,2605.379883,2639.290039,2639.290039,752400,2989.23999,-0.11706987467406393,-0.14691356781962495,-0.11102359951730394
2022-05-23,2651.629883,2653.870117,2634.290039,2647.379883,2647.379883,641900,2989.23999,-0.11436355332580705,-0.14691356781962495,-0.11140951315496332
2022-05-24,2638.939941,2646.98999,2605.870117,2605.870117,2605.870117,850700,2989.23999,-0.12824994790732747,-0.14691356781962495,-0.11178721586416185
2022-05-25,2621.75,2630.169922,2602.939941,2617.219971,2617.219971,710200,2989.23999,-0.12445304500292065,-0.14691356781962495,-0.11215696693737724
2022-05-26,2616.98999,2641.909912,2602.01001,2612.449951,2612.449951,595300,2989.23999,-0.1260487750265913,-0.14691356781962495,-0.112519014863234
2022-05-27,2640.75,2644.709961,2631.48999,2638.050049,2638.050049,590500,2989.23999,-0.1174846924886751,-0.14691356781962495,-0.11287359788340298
2022-05-30,2662.310059,2672.73999,2654.179932,2669.659912,2669.659912,469300,2989.23999,-0.10691014407310939,-0.14691356781962495,-0.11322094451540524
2022-05-31,2666.879883,2685.899902,2654.320068,2685.899902,2685.899902,670700,2989.23999,-0.10147732835596113,-0.14691356781962495,-0.11356127404373069
2022-06-02,2670.73999,2674.0,2653.590088,2658.98999,2658.98999,524900,2989.23999,-0.1104795871541917,-0.14691356781962495,-0.11389479698148962
2022-06-03,2679.570068,2681.51001,2663.0,2670.649902,2670.649902,562200,2989.23999,-0.1065789595568738,-0.14691356781962495,-0.11422171550463948
2022-06-07,2659.27002,2662.040039,2622.780029,2626.340088,2626.340088,524300,2989.23999,-0.12140206313779445,-0.14691356781962495,-0.11454222386066876
2022-06-08,2633.530029,2639.52002,2621.959961,2626.149902,2626.149902,576000,2989.23999,-0.12146568666773383,-0.14691356781962495,-0.11485650875347415
2022-06-09,2618.919922,2627.879883,2606.610107,2625.439941,2625.439941,814500,2989.23999,-0.12170319218832604,-0.14691356781962495,-0.1151647497060333
2022-06-10,2596.370117,2602.800049,2583.73999,2595.870117,2595.870117,723800,2989.23999,-0.1315952798423522,-0.14691356781962495,-0.11546711940235321
2022-06-13,2550.209961,2550.320068,2504.51001,2504.51001,2504.51001,659800,2989.23999,-0.16215826819578982,-0.16215826819578982,-0.11590760193814036
2022-06-14,2472.959961,2503.169922,2457.389893,2492.969971,2492.969971,671200,2989.23999,-0.16601879429560285,-0.16601879429560285,-0.11637593083867738
2022-06-15,2490.01001,2495.540039,2436.040039,2447.379883,2447.379883,713800,2989.23999,-0.18127019202630168,-0.18127019202630168,-0.11697680362745169
2022-06-16,2481.659912,2500.360107,2447.330078,2451.409912,2451.409912,583800,2989.23999,-0.17992201355502402,-0.18127019202630168,-0.11756665122744114
2022-06-17,2409.719971,2441.340088,2396.469971,2440.929932,2440.929932,634200,2989.23999,-0.18342791473226616,-0.18342791473226616,-0.1181653899865759
2022-06-20,2449.889893,2449.889893,2372.350098,2391.030029,2391.030029,592100,2989.23999,-0.2001210886383198,-0.2001210886383198,-0.1189037296140691
2022-06-21,2402.98999,2423.47998,2385.600098,2408.929932,2408.929932,479400,2989.23999,-0.19413297692434528,-0.2001210886383198,-0.11962888460535705
2022-06-22,2417.110107,2418.050049,2342.810059,2342.810059,2342.810059,531800,2989.23999,-0.2162522691930132,-0.2162522691930132,-0.12048395880524781
2022-06-23,2347.840088,2361.22998,2306.47998,2314.320068,2314.320068,749200,2989.23999,-0.2257831168650999,-0.2257831168650999,-0.12140763563033423
2022-06-24,2327.110107,2373.47998,2319.98999,2366.600098,2366.600098,654100,2989.23999,-0.20829371147279485,-0.2257831168650999,-0.12231524851063655
2022-06-27,2383.199951,2418.939941,2365.860107,2401.919922,2401.919922,509700,2989.23999,-0.1964780579561295,-0.2257831168650999,-0.12320721289300261
2022-06-28,2405.199951,2422.100098,2393.959961,2422.090088,2422.090088,564700,2989.23999,-0.1897304679106745,-0.2257831168650999,-0.12408393002096925
2022-06-29,2387.100098,2393.25,2375.449951,2377.98999,2377.98999,422100,2989.23999,-0.20448341452838648,-0.2257831168650999,-0.12494578753659748
2022-06-30,2368.570068,2368.570068,2332.590088,2332.639893,2332.639893,515000,2989.23999,-0.21965452730344348,-0.2257831168650999,-0.12579316005196306
2022-07-01,2342.919922,2354.969971,2291.48999,2305.419922,2305.419922,530100,2989.23999,-0.2287605111291181,-0.2287605111291181,-0.12665122131093934
2022-07-04,2310.72998,2318.310059,2276.629883,2300.340088,2300.340088,467700,2989.23999,-0.23045988421960062,-0.23045988421960062,-0.1275091441448952
2022-07-05,2322.110107,2344.080078,2309.620117,2341.780029,2341.780029,323600,2989.23999,-0.2165968484183165,-0.23045988421960062,-0.12835300267009772
2022-07-06,2330.110107,2332.139893,2290.330078,2292.01001,2292.01001,410600,2989.23999,-0.23324657181506525,-0.23324657181506525,-0.12920579591517875
2022-07-07,2308.969971,2344.139893,2307.899902,2334.27002,2334.27002,340000,2989.23999,-0.2191091957123189,-0.23324657181506525,-0.1300448344305004
2022-07-08,2352.48999,2367.840088,2348.73999,2350.610107,2350.610107,411200,2989.23999,-0.2136428942261006,-0.23324657181506525,-0.13087044832957692
2022-07-11,2357.429932,2363.26001,2337.820068,2340.27002,2340.27002,376900,2989.23999,-0.21710199655130402,-0.23324657181506525,-0.13168295724612844
2022-07-12,2330.879883,2333.02002,2303.73999,2317.76001,2317.76001,379000,2989.23999,-0.2246323420823766,-0.23324657181506525,-0.13248267074667125
2022-07-13,2324.449951,2341.189941,2312.48999,2328.610107,2328.610107,308400,2989.23999,-0.221002624483155,-0.23324657181506525,-0.13326988872376808
2022-07-14,2316.409912,2338.290039,2307.689941,2322.320068,2322.320068,348900,2989.23999,-0.22310685131708008,-0.23324657181506525,-0.13404490177098743
2022-07-15,2335.120117,2337.300049,2293.449951,2330.97998,2330.97998,319300,2989.23999,-0.22020982330026972,-0.23324657181506525,-0.13480799154055725
2022-07-18,2350.47998,2376.5,2344.120117,2375.25,2375.25,324100,2989.23999,-0.20540003213325142,-0.23324657181506525,-0.13555943108463747
2022-07-19,2367.52002,2372.73999,2359.590088,2370.969971,2370.969971,339200,2989.23999,-0.20683184390290454,-0.23324657181506525,-0.1362994851810801
2022-07-20,2406.290039,2410.060059,2382.649902,2386.850098,2386.850098,333000,2989.23999,-0.20151941430436981,-0.23324657181506525,-0.13702841064449353
2022-07-21,2387.909912,2411.959961,2387.909912,2409.159912,2409.159912,295500,2989.23999,-0.19405604098050355,-0.23324657181506525,-0.1377464566233784
2022-07-22,2405.370117,2417.909912,2391.47998,2393.139893,2393.139893,381400,2989.23999,-0.19941526909654383,-0.23324657181506525,-0.13845386488405756
2022-07-25,2385.649902,2412.469971,2385.649902,2403.689941,2403.689941,322900,2989.23999,-0.19588592784749947,-0.23324657181506525,-0.1391508700820797
2022-07-26,2397.27002,2415.389893,2395.169922,2412.959961,2412.959961,415100,2989.23999,-0.19278479845306762,-0.23324657181506525,-0.13983770002173648
2022-07-27,2412.52002,2415.530029,2396.189941,2415.530029,2415.530029,333400,2989.23999,-0.1919250253975091,-0.23324657181506525,-0.14051457590429683
2022-07-28,2437.570068,2443.429932,2429.070068,2435.27002,2435.27002,490900,2989.23999,-0.18532134316856907,-0.23324657181506525,-0.1411817125655254
2022-07-29,2453.530029,2463.050049,2442.01001,2451.5,2451.5,499000,2989.23999,-0.17989187612868784,-0.23324657181506525,-0.1418393187030221
2022-08-01,2444.050049,2461.399902,2437.129883,2452.25,2452.25,487000,2989.23999,-0.179640976233561,-0.23324657181506525,-0.14248759709388767
2022-08-02,2451.0,2451.070068,2428.76001,2439.620117,2439.620117,549800,2989.23999,-0.18386609132711362,-0.23324657181506525,-0.14312674480319174
2022-08-03,2438.560059,2461.449951,2433.120117,2461.449951,2461.449951,475200,2989.23999,-0.17656328724546466,-0.23324657181506525,-0.14375695338369435
2022-08-04,2478.439941,2478.949951,2465.320068,2473.110107,2473.110107,398500,2989.23999,-0.17266257802204765,-0.23324657181506525,-0.14437840906724553
2022-08-05,2481.429932,2497.580078,2480.050049,2490.800049,2490.800049,409400,2989.23999,-0.1667447052319142,-0.23324657181506525,-0.144991292948265
2022-08-08,2481.169922,2494.0,2477.76001,2493.100098,2493.100098,418100,2989.23999,-0.16597526249473205,-0.23324657181506525,-0.14559578115968141
2022-08-09,2493.570068,2506.48999,2481.360107,2503.459961,2503.459961,454200,2989.23999,-0.1625095444410939,-0.23324657181506525,-0.14619204504169084
2022-08-10,2493.699951,2494.149902,2478.209961,2480.879883,2480.879883,479300,2989.23999,-0.17006333004396879,-0.23324657181506525,-0.14678025130367311
2022-08-11,2507.73999,2523.780029,2506.409912,2523.780029,2523.780029,505100,2989.23999,-0.15571180720086653,-0.23324657181506525,-0.14736056217958846
2022-08-12,2519.659912,2533.199951,2514.310059,2527.939941,2527.939941,445100,2989.23999,-0.15432017855481717,-0.23324657181506525,-0.14793313557715831
2022-08-16,2543.050049,2546.350098,2532.199951,2533.52002,2533.52002,398100,2989.23999,-0.1524534569069511,-0.23324657181506525,-0.14849812522111797
2022-08-17,2536.570068,2543.149902,2512.01001,2516.469971,2516.469971,417800,2989.23999,-0.1581572642482948,-0.23324657181506525,-0.149055680790815
2022-08-18,2499.300049,2515.370117,2488.090088,2508.050049,2508.050049,381400,2989.23999,-0.1609740076439965,-0.23324657181506525,-0.1496059480524114
2022-08-19,2510.719971,2510.719971,2492.689941,2492.689941,2492.689941,459700,2989.23999,-0.1661124736257793,-0.23324657181506525,-0.15014906898593514
2022-08-22,2467.379883,2475.77002,2457.080078,2462.5,2462.5,422400,2989.23999,-0.1762120110001606,-0.23324657181506525,-0.1506851819074134
2022-08-23,2449.310059,2454.550049,2431.830078,2435.340088,2435.340088,471000,2989.23999,-0.18529790309676675,-0.23324657181506525,-0.15121442158630857
2022-08-24,2446.179932,2454.01001,2430.689941,2447.449951,2447.449951,423300,2989.23999,-0.18124675195449935,-0.23324657181506525,-0.15173691935846628
